essay_id,prompted_trait,prompted_level,score_openness,score_conscientiousness,score_extraversion,score_agreeableness,score_neuroticism
B_rv_conscientiousness_LOW_086,conscientiousness,LOW,-0.6665031,-0.74941623,-1.0584147,-0.52265453,0.3405703
B_rv_conscientiousness_LOW_084,conscientiousness,LOW,-0.67342395,-0.7925721,-1.025309,-0.7893024,0.3725479
B_rv_conscientiousness_LOW_083,conscientiousness,LOW,-0.3245858,-0.31380552,-0.73490304,-0.45250982,0.501678
B_rv_conscientiousness_LOW_087,conscientiousness,LOW,-0.1954248,-0.33564025,-0.684191,-0.34158555,0.25398678
B_rv_conscientiousness_LOW_090,conscientiousness,LOW,-0.47645047,-0.35265344,-0.900292,-0.3565655,0.33674094
B_rv_conscientiousness_LOW_091,conscientiousness,LOW,-0.536395,-0.5738663,-1.0919044,-0.7687411,0.400537
B_rv_conscientiousness_LOW_088,conscientiousness,LOW,-0.464129,-0.573614,-0.77093107,-0.50669825,0.40444526
B_rv_conscientiousness_LOW_093,conscientiousness,LOW,-0.05391752,-0.32102272,-0.6557922,-0.262163,0.44431138
B_rv_conscientiousness_LOW_089,conscientiousness,LOW,-0.4267237,-0.6193561,-0.8498451,-0.5962211,0.39705268
B_rv_conscientiousness_LOW_092,conscientiousness,LOW,-0.3427802,-0.6006119,-0.7999004,-0.4833701,0.333995
B_rv_conscientiousness_LOW_096,conscientiousness,LOW,-0.22345439,-0.21326621,-0.6526627,-0.27211052,0.30674377
B_rv_conscientiousness_LOW_094,conscientiousness,LOW,-0.56022954,-0.64413214,-0.92164785,-0.7751878,0.50791514
B_rv_conscientiousness_LOW_100,conscientiousness,LOW,-0.35222575,-0.29872796,-0.64055157,-0.4170705,0.34715858
B_rv_conscientiousness_LOW_098,conscientiousness,LOW,-0.29613283,-0.40897268,-0.6999832,-0.1846046,0.3627502
B_rv_conscientiousness_LOW_099,conscientiousness,LOW,-0.27880847,-0.3507796,-0.8215407,-0.38202283,0.47817987
B_rv_conscientiousness_LOW_102,conscientiousness,LOW,-0.623215,-0.7785802,-1.0217018,-0.6301978,0.42076805
B_rv_conscientiousness_LOW_097,conscientiousness,LOW,-0.2574024,-0.47404754,-0.8619187,-0.3481663,0.32128224
B_rv_conscientiousness_LOW_095,conscientiousness,LOW,-0.124907084,-0.3001988,-0.61099577,-0.3179058,0.15040182
B_rv_conscientiousness_LOW_105,conscientiousness,LOW,-0.5340051,-0.5302627,-0.8608891,-0.39211372,0.43528983
B_rv_conscientiousness_LOW_103,conscientiousness,LOW,-0.23384152,-0.35535458,-0.6071275,-0.4597532,0.27926892
B_rv_conscientiousness_LOW_104,conscientiousness,LOW,-0.41864085,-0.53542715,-0.8131982,-0.55017287,0.41904145
B_rv_conscientiousness_LOW_101,conscientiousness,LOW,-0.3359466,-0.5755887,-0.7245737,-0.39433804,0.42994386
B_rv_conscientiousness_LOW_107,conscientiousness,LOW,-0.49142087,-0.5363492,-0.92998534,-0.36029473,0.32930678
B_rv_conscientiousness_LOW_108,conscientiousness,LOW,-0.50038767,-0.5706022,-0.7794794,-0.44884115,0.32683498
B_rv_conscientiousness_LOW_106,conscientiousness,LOW,-0.6266126,-0.778558,-0.9310816,-0.86255896,0.50354904
B_rv_conscientiousness_LOW_110,conscientiousness,LOW,0.06162273,-0.20323274,-0.37843275,-0.08852739,0.36733922
B_rv_conscientiousness_LOW_111,conscientiousness,LOW,-0.34274468,-0.296297,-0.960988,-0.26614964,0.30874744
B_rv_conscientiousness_LOW_115,conscientiousness,LOW,-0.5691916,-0.79375625,-1.1013469,-0.7135538,0.41959056
B_rv_conscientiousness_LOW_109,conscientiousness,LOW,-0.034322463,-0.2883668,-0.57892364,-0.15495898,0.22830716
B_rv_conscientiousness_LOW_116,conscientiousness,LOW,-0.54606104,-0.5740023,-1.081294,-0.5605718,0.5719584
B_rv_conscientiousness_LOW_118,conscientiousness,LOW,-0.19049738,-0.15228131,-0.5902514,-0.49048993,0.3829908
B_rv_conscientiousness_LOW_113,conscientiousness,LOW,-0.23327902,-0.39964318,-0.70785904,-0.42564073,0.40280086
B_rv_conscientiousness_LOW_117,conscientiousness,LOW,-0.49999562,-0.5346993,-0.66839164,-0.4136028,0.3963075
B_rv_conscientiousness_LOW_114,conscientiousness,LOW,-0.5644845,-0.7089134,-0.8842431,-0.67087066,0.41094908
B_rv_conscientiousness_LOW_120,conscientiousness,LOW,-0.4654835,-0.64735365,-0.84305626,-0.58547866,0.5712075
B_rv_conscientiousness_LOW_119,conscientiousness,LOW,-0.31434998,-0.4376541,-0.6533152,-0.29610702,0.35360256
B_rv_conscientiousness_LOW_121,conscientiousness,LOW,-0.63732237,-0.84600335,-1.0529939,-0.7271453,0.4271392
B_rv_conscientiousness_LOW_112,conscientiousness,LOW,-0.14086537,-0.16036765,-0.4735279,-0.196065,0.3384452
B_rv_conscientiousness_LOW_122,conscientiousness,LOW,-0.25284538,-0.38770437,-0.79540235,-0.55692106,0.34311146
B_rv_conscientiousness_LOW_125,conscientiousness,LOW,0.093123995,-0.2570995,-0.26749772,-0.03566972,0.30073082
B_rv_conscientiousness_LOW_123,conscientiousness,LOW,-0.50499606,-0.6333053,-0.87957144,-0.65986246,0.49754044
B_rv_conscientiousness_LOW_124,conscientiousness,LOW,-0.4208644,-0.7495116,-0.8226164,-0.5994876,0.472706
B_rv_conscientiousness_LOW_127,conscientiousness,LOW,-0.46750635,-0.63111407,-0.97924703,-0.5429766,0.41461185
B_rv_conscientiousness_LOW_129,conscientiousness,LOW,-0.28256842,-0.39075106,-0.703487,-0.49174815,0.33182475
B_rv_conscientiousness_LOW_126,conscientiousness,LOW,-0.2885834,-0.43210578,-0.749862,-0.51631033,0.35432747
B_rv_conscientiousness_LOW_128,conscientiousness,LOW,-0.46909633,-0.43138546,-0.67625684,-0.3720403,0.3529469
B_rv_conscientiousness_LOW_131,conscientiousness,LOW,-0.69971335,-0.77537245,-1.1622704,-0.77355707,0.40054488
B_rv_conscientiousness_LOW_132,conscientiousness,LOW,-0.4899057,-0.5540067,-0.9571162,-0.5522705,0.39495492
B_rv_conscientiousness_LOW_135,conscientiousness,LOW,0.026336454,-0.14671782,-0.44482282,0.07417656,-0.0018868765
B_rv_conscientiousness_LOW_130,conscientiousness,LOW,-0.03922171,-0.28350353,-0.56301004,-0.04990319,0.31978303
B_rv_conscientiousness_LOW_133,conscientiousness,LOW,-0.40892252,-0.33638945,-0.72914755,-0.450345,0.5388324
B_rv_conscientiousness_LOW_134,conscientiousness,LOW,-1.0163786,-1.0664014,-1.3394152,-0.9051901,0.6021055
B_rv_conscientiousness_LOW_136,conscientiousness,LOW,-0.1505914,-0.29792926,-0.56421536,-0.13281555,0.33149305
B_rv_conscientiousness_LOW_140,conscientiousness,LOW,-0.35073325,-0.455853,-0.8755771,-0.41760257,0.42986405
B_rv_conscientiousness_LOW_141,conscientiousness,LOW,-0.51351655,-0.46828791,-0.99049,-0.354221,0.27191517
B_rv_conscientiousness_LOW_137,conscientiousness,LOW,-0.27273756,-0.37654012,-0.8102218,-0.33317852,0.38140836
B_rv_conscientiousness_LOW_138,conscientiousness,LOW,-0.6305247,-0.54558027,-1.0181192,-0.67407477,0.38685083
B_rv_conscientiousness_LOW_142,conscientiousness,LOW,-0.09029768,-0.16900575,-0.56309515,-0.4447258,0.484014
B_rv_conscientiousness_LOW_144,conscientiousness,LOW,-0.5286817,-0.7350981,-1.1468292,-0.83790886,0.46747258
B_rv_conscientiousness_LOW_139,conscientiousness,LOW,-0.2598808,-0.36782342,-0.7066915,-0.3892084,0.248048
B_rv_conscientiousness_LOW_145,conscientiousness,LOW,-0.35208705,-0.38537705,-0.5354844,-0.3355411,0.29234025
B_rv_conscientiousness_LOW_146,conscientiousness,LOW,-0.52679265,-0.7416285,-0.9196902,-0.6239009,0.37859723
B_rv_conscientiousness_LOW_148,conscientiousness,LOW,-0.3530674,-0.573269,-0.63139987,-0.4425686,0.3749142
B_rv_conscientiousness_LOW_149,conscientiousness,LOW,-0.28116935,-0.36646602,-0.95971495,-0.46219066,0.35141757
B_rv_conscientiousness_LOW_147,conscientiousness,LOW,-0.39780208,-0.6719435,-0.7083351,-0.6574432,0.44573882
B_rv_conscientiousness_LOW_151,conscientiousness,LOW,-0.46584642,-0.5690787,-0.98848814,-0.547523,0.41104648
B_rv_conscientiousness_LOW_153,conscientiousness,LOW,-0.15012977,-0.32896307,-0.7419031,-0.16752292,0.41299477
B_rv_conscientiousness_LOW_152,conscientiousness,LOW,-0.5225439,-0.580141,-0.991876,-0.7737944,0.44894484
B_rv_conscientiousness_LOW_155,conscientiousness,LOW,-0.0031785597,-0.31290683,-0.35812342,-0.17880407,0.38836643
B_rv_conscientiousness_LOW_154,conscientiousness,LOW,-0.56679904,-0.63662374,-0.91526085,-0.50301164,0.33698136
B_rv_conscientiousness_LOW_150,conscientiousness,LOW,0.007893137,-0.24880207,-0.53397113,-0.15962721,0.34149888
B_rv_conscientiousness_LOW_143,conscientiousness,LOW,-0.51890796,-0.640773,-0.85439104,-0.5607333,0.38901815
B_rv_conscientiousness_LOW_158,conscientiousness,LOW,-0.7135606,-0.83640146,-1.0003483,-0.80466855,0.41484603
B_rv_conscientiousness_LOW_161,conscientiousness,LOW,-0.71116,-0.67693955,-0.9561762,-0.5638145,0.35879308
B_rv_conscientiousness_LOW_157,conscientiousness,LOW,-0.2023909,-0.26362088,-0.6488369,-0.22355434,0.3159609
B_rv_conscientiousness_LOW_159,conscientiousness,LOW,-0.194347,-0.31241468,-0.59358025,-0.21108398,0.3035273
B_rv_conscientiousness_LOW_156,conscientiousness,LOW,-0.12060281,-0.2116471,-0.44931424,-0.25736356,0.2332689
B_rv_conscientiousness_LOW_162,conscientiousness,LOW,-0.19256918,-0.231508,-0.49858743,-0.24714482,0.4085817
B_rv_conscientiousness_LOW_160,conscientiousness,LOW,-0.3719097,-0.53370285,-0.76381963,-0.5200737,0.3941428
B_rv_conscientiousness_LOW_163,conscientiousness,LOW,-0.06928448,-0.17727041,-0.61654097,-0.25014877,0.35237765
B_rv_conscientiousness_LOW_165,conscientiousness,LOW,-0.51832247,-0.73646,-0.90915096,-0.66924465,0.6008377
B_rv_conscientiousness_LOW_168,conscientiousness,LOW,-0.45933965,-0.6410425,-0.9197308,-0.76163286,0.5055764
B_rv_conscientiousness_LOW_170,conscientiousness,LOW,-0.63726044,-0.7274032,-0.97514194,-0.6138876,0.39774486
B_rv_conscientiousness_LOW_164,conscientiousness,LOW,-0.45779338,-0.520794,-0.73639053,-0.4917928,0.4970983
B_rv_conscientiousness_LOW_169,conscientiousness,LOW,-0.34469756,-0.4937063,-0.7631755,-0.36989686,0.3502059
B_rv_conscientiousness_LOW_167,conscientiousness,LOW,-0.6352003,-0.69999564,-1.0153533,-0.7480768,0.38606307
B_rv_conscientiousness_LOW_171,conscientiousness,LOW,-0.43927395,-0.64301014,-0.81833476,-0.6991565,0.2999751
B_rv_conscientiousness_LOW_176,conscientiousness,LOW,-0.22012459,-0.33283135,-0.65025645,-0.23565677,0.41184306
B_rv_conscientiousness_LOW_175,conscientiousness,LOW,-0.23695706,-0.3581426,-0.72231406,-0.24058776,0.43858185
B_rv_conscientiousness_LOW_177,conscientiousness,LOW,-0.82048213,-0.8854627,-1.1674567,-0.8083212,0.47695914
B_rv_conscientiousness_LOW_173,conscientiousness,LOW,-0.29610297,-0.53516716,-0.85191876,-0.5949693,0.34919325
B_rv_conscientiousness_LOW_178,conscientiousness,LOW,-0.7424364,-0.7855071,-0.8619309,-0.76089627,0.21003608
B_rv_conscientiousness_LOW_180,conscientiousness,LOW,-0.08787427,-0.13853917,-0.36039877,0.03935057,0.29005253
B_rv_conscientiousness_LOW_179,conscientiousness,LOW,-0.24118452,-0.36418548,-0.84885556,-0.48304355,0.17485894
B_rv_conscientiousness_LOW_181,conscientiousness,LOW,-0.6666114,-0.8868505,-1.0891961,-0.6529867,0.4321235
B_rv_conscientiousness_LOW_183,conscientiousness,LOW,-0.705582,-0.8857306,-1.0500019,-0.737308,0.5657778
B_rv_conscientiousness_LOW_172,conscientiousness,LOW,-0.622686,-0.9220457,-0.8809293,-0.86427724,0.49130514
B_rv_conscientiousness_LOW_174,conscientiousness,LOW,-0.41208193,-0.4926882,-0.8156336,-0.44239524,0.3439755
B_rv_conscientiousness_LOW_182,conscientiousness,LOW,-0.6256108,-0.85238284,-1.0517832,-0.76698875,0.50020874
B_rv_conscientiousness_LOW_184,conscientiousness,LOW,-0.58906674,-0.7981429,-1.0141579,-0.63255155,0.37124035
B_rv_conscientiousness_LOW_185,conscientiousness,LOW,-0.38684294,-0.4286213,-0.71336204,-0.3475652,0.39785776
B_rv_conscientiousness_LOW_187,conscientiousness,LOW,-0.26195717,-0.5592101,-0.68039495,-0.39596832,0.2868888
B_rv_conscientiousness_LOW_186,conscientiousness,LOW,-0.22101223,-0.43208772,-0.6606363,-0.2689815,0.4897005
B_rv_conscientiousness_LOW_188,conscientiousness,LOW,-0.5688018,-0.57300687,-0.7308112,-0.6685082,0.4025136
B_rv_conscientiousness_LOW_191,conscientiousness,LOW,-0.45297822,-0.5815223,-1.0510067,-0.5939233,0.42144564
B_rv_conscientiousness_LOW_190,conscientiousness,LOW,-0.33328554,-0.63187087,-0.84757787,-0.35274085,0.43660542
B_rv_conscientiousness_LOW_189,conscientiousness,LOW,-0.6878487,-0.67505604,-0.95036465,-0.61667866,0.49270338
B_rv_conscientiousness_LOW_193,conscientiousness,LOW,-0.19846079,-0.42145696,-0.7485793,-0.64380956,0.34526363
B_rv_conscientiousness_LOW_194,conscientiousness,LOW,-0.23121145,-0.33695158,-0.76407164,-0.35642132,0.42532542
B_rv_conscientiousness_LOW_192,conscientiousness,LOW,-0.5269753,-0.46330106,-0.94543636,-0.56740844,0.45704266
B_rv_conscientiousness_LOW_195,conscientiousness,LOW,-0.6171076,-0.66630596,-0.91301453,-0.6358683,0.48784772
B_rv_conscientiousness_LOW_198,conscientiousness,LOW,-0.51902515,-0.7753142,-0.7468596,-0.66280985,0.41463646
B_rv_conscientiousness_LOW_199,conscientiousness,LOW,-0.28073525,-0.519487,-0.6380151,-0.41316512,0.37764376
B_rv_conscientiousness_LOW_197,conscientiousness,LOW,-0.496895,-0.635043,-0.8008689,-0.5854848,0.5378585
B_rv_extraversion_HIGH_002,extraversion,HIGH,-0.57564324,-0.29781896,-0.8367414,-0.37882885,0.38678673
B_rv_conscientiousness_LOW_196,conscientiousness,LOW,-0.12351919,-0.3594946,-0.6521115,-0.34608102,0.43311384
B_rv_extraversion_HIGH_000,extraversion,HIGH,-0.8821677,-0.75947636,-1.3467568,-1.0638142,0.50850123
B_rv_extraversion_HIGH_003,extraversion,HIGH,-0.81051993,-0.8787277,-1.2317536,-0.8957187,0.31993762
B_rv_extraversion_HIGH_005,extraversion,HIGH,-0.6772113,-0.7732806,-1.1876166,-0.5805216,0.5006164
B_rv_extraversion_HIGH_008,extraversion,HIGH,-0.3322655,-0.54595464,-0.917315,-0.4691868,0.15276809
B_rv_extraversion_HIGH_004,extraversion,HIGH,-0.33736953,-0.088643976,-1.085451,-0.35404655,0.100660756
B_rv_extraversion_HIGH_009,extraversion,HIGH,-0.47822484,-0.4487885,-0.8706604,-0.33224037,0.42041492
B_rv_extraversion_HIGH_007,extraversion,HIGH,-0.23826617,-0.4426626,-0.74480826,-0.33147326,0.24295397
B_rv_extraversion_HIGH_001,extraversion,HIGH,-0.8123265,-0.79815936,-1.1348242,-0.77220553,0.52604795
B_rv_extraversion_HIGH_006,extraversion,HIGH,-0.7462766,-0.54156655,-1.008621,-0.69914186,0.40663284
B_rv_extraversion_HIGH_010,extraversion,HIGH,-0.40739736,-0.46463075,-0.79770046,-0.48825958,0.36047277
B_rv_extraversion_HIGH_013,extraversion,HIGH,-1.0683788,-0.63797945,-1.3043103,-0.72862005,0.44429663
B_rv_extraversion_HIGH_012,extraversion,HIGH,-0.79994524,-0.7599044,-1.104126,-0.5654385,0.41991583
B_rv_extraversion_HIGH_014,extraversion,HIGH,-0.4079365,-0.55488443,-0.9226926,-0.37694314,0.3741984
B_rv_extraversion_HIGH_011,extraversion,HIGH,-0.41558856,-0.64924806,-1.0056933,-0.5831818,0.33413395
B_rv_extraversion_HIGH_015,extraversion,HIGH,-0.79233253,-0.99659944,-1.0748502,-0.74206597,0.33259866
B_rv_extraversion_HIGH_017,extraversion,HIGH,-0.0917614,-0.45566705,-0.6727638,-0.31780323,0.24416369
B_rv_extraversion_HIGH_016,extraversion,HIGH,-0.34548184,-0.57862866,-0.81590784,-0.4811274,0.2183408
B_rv_extraversion_HIGH_018,extraversion,HIGH,-0.41271025,-0.4083581,-0.94888616,-0.44877678,0.2964303
B_rv_extraversion_HIGH_019,extraversion,HIGH,-0.8188719,-0.56351984,-1.0197297,-0.607961,0.48587885
B_rv_extraversion_HIGH_021,extraversion,HIGH,-0.4711923,-0.5394143,-1.0506927,-0.57833993,0.27237505
B_rv_extraversion_HIGH_020,extraversion,HIGH,-1.134186,-0.85178816,-1.3925565,-0.92067957,0.48482952
B_rv_extraversion_HIGH_024,extraversion,HIGH,-0.627623,-0.7230251,-1.101596,-0.5673034,0.44531906
B_rv_extraversion_HIGH_025,extraversion,HIGH,-0.76486695,-0.5953593,-1.01977,-0.6026552,0.51978874
B_rv_extraversion_HIGH_022,extraversion,HIGH,-0.3712622,-0.34376884,-0.67034405,-0.33193192,0.23374598
B_rv_extraversion_HIGH_023,extraversion,HIGH,-0.74472404,-0.6807909,-1.0277689,-0.47570732,0.36351186
B_rv_extraversion_HIGH_028,extraversion,HIGH,-0.55959725,-0.74179804,-0.8418858,-0.55093634,0.45379493
B_rv_extraversion_HIGH_026,extraversion,HIGH,-0.103593476,-0.24179102,-0.6412161,-0.4043375,0.19916387
B_rv_extraversion_HIGH_029,extraversion,HIGH,-0.32699755,-0.55171794,-0.7989941,-0.38574514,0.23701479
B_rv_extraversion_HIGH_031,extraversion,HIGH,-0.26645547,-0.38341647,-0.79150957,-0.52087927,0.26147276
B_rv_extraversion_HIGH_032,extraversion,HIGH,-0.51257336,-0.2055912,-0.94119716,-0.4480436,0.22583874
B_rv_extraversion_HIGH_027,extraversion,HIGH,-0.3821077,-0.5565604,-1.0284396,-0.43789902,0.26055896
B_rv_extraversion_HIGH_035,extraversion,HIGH,-0.75371385,-0.90217495,-1.2096772,-0.7808522,0.44291946
B_rv_extraversion_HIGH_030,extraversion,HIGH,-0.18688352,-0.3465748,-0.71756417,-0.2698799,0.098309085
B_rv_extraversion_HIGH_033,extraversion,HIGH,-0.6430127,-0.6339834,-1.0361894,-0.56229585,0.40149543
B_rv_extraversion_HIGH_034,extraversion,HIGH,-0.19780812,-0.097105004,-0.65625125,-0.092708506,0.28994462
B_rv_extraversion_HIGH_037,extraversion,HIGH,-1.0832083,-1.0089401,-1.4195899,-1.0712501,0.71455294
B_rv_extraversion_HIGH_036,extraversion,HIGH,-0.4486826,-0.4850549,-0.957282,-0.39082015,0.30615574
B_rv_extraversion_HIGH_038,extraversion,HIGH,-0.6755096,-0.53890824,-1.0547848,-0.7140032,0.4421213
B_rv_extraversion_HIGH_041,extraversion,HIGH,-0.717155,-0.6060124,-1.1213323,-0.5525913,0.29260615
B_rv_conscientiousness_LOW_166,conscientiousness,LOW,-0.34857485,-0.36377648,-0.7387047,-0.23833624,0.3110334
B_rv_extraversion_HIGH_043,extraversion,HIGH,-0.024132244,-0.3582943,-0.6355373,-0.25929254,0.20822234
B_rv_extraversion_HIGH_039,extraversion,HIGH,-0.82282436,-0.79309237,-1.2571806,-0.74495995,0.17836137
B_rv_extraversion_HIGH_044,extraversion,HIGH,-0.8928759,-0.7889826,-1.3312306,-0.95733887,0.39270037
B_rv_extraversion_HIGH_045,extraversion,HIGH,-0.64067686,-0.55261344,-1.206226,-0.88605344,0.35468557
B_rv_extraversion_HIGH_046,extraversion,HIGH,-0.56528854,-0.55900645,-1.0219692,-0.5466758,0.43982646
B_rv_extraversion_HIGH_042,extraversion,HIGH,-0.97249836,-0.99446636,-1.3876535,-0.8568557,0.4215876
B_rv_extraversion_HIGH_040,extraversion,HIGH,-0.8815321,-0.72294533,-1.2515053,-0.6003534,0.2363997
B_rv_extraversion_HIGH_048,extraversion,HIGH,-0.4398389,-0.65716094,-1.0632846,-0.7388251,0.26257628
B_rv_extraversion_HIGH_050,extraversion,HIGH,-0.727587,-0.7919982,-0.82557696,-0.71814334,0.5350374
B_rv_extraversion_HIGH_047,extraversion,HIGH,-0.34635368,-0.5315881,-0.8894164,-0.50776094,0.48352602
B_rv_extraversion_HIGH_049,extraversion,HIGH,-0.65298873,-0.57441753,-1.0301877,-0.6192083,0.18111788
B_rv_extraversion_HIGH_052,extraversion,HIGH,-0.17460985,-0.26568532,-0.71605897,-0.16641289,0.30969146
B_rv_extraversion_HIGH_051,extraversion,HIGH,-0.7001396,-0.7485361,-1.1860322,-0.86021686,0.48356146
B_rv_extraversion_HIGH_058,extraversion,HIGH,-0.67087257,-0.5762558,-1.1256156,-0.75206614,0.32755995
B_rv_extraversion_HIGH_053,extraversion,HIGH,-0.31258342,-0.35596484,-0.8452241,-0.48445973,0.28984752
B_rv_extraversion_HIGH_057,extraversion,HIGH,-0.6491265,-0.6958195,-1.115665,-0.7743695,0.6546891
B_rv_extraversion_HIGH_056,extraversion,HIGH,-0.18485332,-0.255679,-0.80239093,-0.19156882,0.14674759
B_rv_extraversion_HIGH_055,extraversion,HIGH,-0.22927456,-0.26994053,-0.73274934,-0.40661716,0.40270945
B_rv_extraversion_HIGH_060,extraversion,HIGH,-0.28085643,-0.3027466,-0.7984348,-0.38400078,0.4507438
B_rv_extraversion_HIGH_061,extraversion,HIGH,-0.4009444,-0.5691548,-0.7923891,-0.5444646,0.3224939
B_rv_extraversion_HIGH_054,extraversion,HIGH,-1.1571082,-0.9831856,-1.3489717,-0.82386345,0.3921586
B_rv_extraversion_HIGH_063,extraversion,HIGH,-0.4165161,-0.52833426,-0.81288457,-0.48564947,0.30310827
B_rv_extraversion_HIGH_062,extraversion,HIGH,-0.9309995,-0.87885344,-1.0672101,-0.9387369,0.50378764
B_rv_extraversion_HIGH_059,extraversion,HIGH,-0.5853672,-0.5681783,-1.1308955,-1.0088778,0.47281972
B_rv_extraversion_HIGH_064,extraversion,HIGH,-0.07576465,-0.24068466,-0.5651417,-0.18196227,0.15865673
B_rv_extraversion_HIGH_065,extraversion,HIGH,-0.20739016,-0.27066046,-0.7874784,-0.46230665,0.47688308
B_rv_extraversion_HIGH_066,extraversion,HIGH,-0.14286932,-0.45870823,-0.7999075,-0.54626656,0.17517112
B_rv_extraversion_HIGH_067,extraversion,HIGH,-0.6721477,-0.64171624,-1.1753274,-0.7788237,0.3823019
B_rv_extraversion_HIGH_068,extraversion,HIGH,-0.6156825,-0.6092864,-0.86680645,-0.47285298,0.41945496
B_rv_extraversion_HIGH_070,extraversion,HIGH,-0.7314024,-0.537158,-1.165038,-0.68851054,0.3360729
B_rv_extraversion_HIGH_072,extraversion,HIGH,-0.2690409,-0.35474312,-0.79111403,-0.24724935,0.37048027
B_rv_extraversion_HIGH_074,extraversion,HIGH,-0.39331684,-0.49733907,-0.94611603,-0.4925966,0.43263906
B_rv_extraversion_HIGH_069,extraversion,HIGH,-0.5347465,-0.6307403,-0.9521627,-0.6026958,0.26094797
B_rv_extraversion_HIGH_076,extraversion,HIGH,-0.7122632,-0.5108481,-1.0654038,-0.6507096,0.44075456
B_rv_extraversion_HIGH_075,extraversion,HIGH,-0.2877013,-0.46646994,-0.89716154,-0.2787107,0.22434203
B_rv_extraversion_HIGH_071,extraversion,HIGH,-0.90752417,-0.83873767,-1.1520727,-0.69918615,0.65870506
B_rv_extraversion_HIGH_073,extraversion,HIGH,-1.012026,-0.87135875,-1.0985947,-0.92511165,0.4455444
B_rv_extraversion_HIGH_079,extraversion,HIGH,-0.4408497,-0.6834544,-0.8986509,-0.4057643,0.32608137
B_rv_extraversion_HIGH_078,extraversion,HIGH,-0.66841114,-0.5490279,-1.1670994,-0.89669526,0.43481347
B_rv_extraversion_HIGH_077,extraversion,HIGH,-0.14069386,-0.09635752,-0.75170904,-0.25166222,0.08552958
B_rv_extraversion_HIGH_082,extraversion,HIGH,-0.7320438,-0.42745924,-1.1442031,-0.5439137,0.39577135
B_rv_extraversion_HIGH_081,extraversion,HIGH,-0.35591483,-0.36836997,-0.84978086,-0.4296802,0.40922183
